Test_ID,Date_Time,Load_Percent,Input_Voltage_V,Input_Current_A,Input_Power_kW,Output_Voltage_V,Output_Current_A,Output_Power_kW,Efficiency_Percent,Power_Factor,Temperature_C,Switching_Freq_Hz,Loss_kW,Remarks
E1069,2024-03-17 24:48:00,70,12486,29.3,364.9,477,731.5,351.1,96.22,0.999,77.7,9515,13.81,Normal operation
E1070,2024-03-17 24:49:00,70,12482,29.3,365.2,482,731.2,351.0,96.10,1.021,74.4,9767,14.23,Normal operation
E1071,2024-03-17 25:50:00,70,12482,29.3,365.6,478,735.7,353.1,96.60,1.001,80.1,9752,12.44,Normal operation
E1072,2024-03-17 25:51:00,70,12518,29.3,365.4,481,736.4,353.5,96.73,0.957,78.5,10194,11.94,Normal operation
E1073,2024-03-17 25:52:00,70,12520,29.3,366.0,479,735.4,353.0,96.45,0.982,80.5,10110,12.98,Normal operation
E1074,2024-03-17 26:53:00,70,12483,29.2,364.6,477,734.2,352.4,96.64,0.959,80.4,9686,12.23,Normal operation
E1075,2024-03-17 26:54:00,70,12425,29.3,365.2,483,732.1,351.4,96.21,0.989,81.6,10310,13.85,Normal operation
E1076,2024-03-17 27:55:00,70,12423,29.3,364.9,480,733.7,352.2,96.50,0.991,78.0,10139,12.76,Normal operation
E1077,2024-03-17 27:56:00,70,12432,29.3,365.0,482,733.8,352.2,96.51,0.972,76.1,10306,12.75,Normal operation
E1078,2024-03-17 27:57:00,70,12421,29.3,365.9,476,735.2,352.9,96.44,0.960,75.1,9969,13.02,Normal operation
E1079,2024-03-17 28:58:00,70,12428,29.2,364.2,475,731.3,351.0,96.40,1.004,76.9,10487,13.12,Normal operation
E1080,2024-03-17 28:59:00,70,12494,29.3,366.0,476,733.0,351.9,96.14,0.998,77.2,10188,14.12,Normal operation
E1081,2024-03-17 28:00:00,70,12481,29.2,364.7,483,735.9,353.2,96.85,0.962,79.8,10087,11.49,Normal operation
E1082,2024-03-17 29:01:00,70,12439,29.3,365.0,479,733.0,351.8,96.40,0.969,74.5,10133,13.15,Normal operation
E1083,2024-03-17 29:02:00,70,12437,29.3,365.2,481,737.1,353.8,96.90,0.987,78.9,10458,11.33,Normal operation
E1084,2024-03-17 30:03:00,70,12506,29.3,365.4,478,732.4,351.6,96.20,0.982,75.9,10075,13.88,Normal operation
E1085,2024-03-17 30:04:00,70,12517,29.2,364.4,483,733.3,352.0,96.61,0.972,75.9,10462,12.35,Normal operation
E1086,2024-03-17 30:05:00,70,12495,29.2,364.3,484,730.0,350.4,96.19,0.996,77.9,10409,13.87,Normal operation
E1087,2024-03-17 31:06:00,70,12420,29.2,364.3,475,734.2,352.4,96.73,0.976,74.7,10150,11.92,Normal operation
E1088,2024-03-17 31:07:00,70,12423,29.2,364.2,480,735.1,352.9,96.88,0.968,77.2,9587,11.37,Normal operation
E1089,2024-03-18 08:08:00,70,12513,29.2,364.4,483,732.9,351.8,96.55,1.021,78.0,10385,12.57,Normal operation
E1090,2024-03-18 08:09:00,70,12506,29.2,364.7,481,731.0,350.9,96.21,0.954,77.8,9740,13.82,Normal operation
E1091,2024-03-18 08:10:00,70,12437,29.3,365.0,481,734.1,352.4,96.54,1.011,78.0,10061,12.62,Normal operation
E1092,2024-03-18 09:11:00,70,12480,29.3,365.7,478,734.2,352.4,96.36,0.979,81.7,9782,13.33,Normal operation
E1093,2024-03-18 09:12:00,70,12421,29.3,365.1,481,732.4,351.6,96.30,0.992,80.0,10190,13.50,Normal operation
E1094,2024-03-18 09:13:00,70,12475,29.3,364.8,480,735.7,353.1,96.79,0.969,81.7,10299,11.71,Normal operation
E1095,2024-03-18 10:14:00,70,12506,29.3,364.8,475,733.7,352.2,96.54,0.970,79.5,10226,12.61,Normal operation
E1096,2024-03-18 10:15:00,70,12515,29.2,364.4,478,733.1,351.9,96.56,0.955,74.1,9760,12.53,Normal operation
E1097,2024-03-18 10:16:00,70,12449,29.3,364.9,480,732.7,351.7,96.37,0.951,81.1,10099,13.24,Normal operation
E1098,2024-03-18 11:17:00,70,12485,29.2,364.1,481,731.0,350.9,96.37,1.010,81.2,10164,13.21,Normal operation
E1099,2024-03-18 11:18:00,70,12491,29.3,365.9,479,736.5,353.5,96.63,0.987,77.8,9894,12.34,Normal operation
E1100,2024-03-18 12:19:00,70,12466,29.3,365.4,477,736.5,353.5,96.73,1.010,81.4,10360,11.94,Normal operation
E1101,2024-03-18 12:20:00,70,12475,29.3,365.2,480,732.9,351.8,96.34,0.961,79.5,10218,13.38,Normal operation
E1102,2024-03-18 12:21:00,70,12453,29.2,364.3,479,733.4,352.0,96.64,1.021,76.7,9946,12.24,Normal operation
E1103,2024-03-18 13:22:00,70,12442,29.3,365.1,483,735.8,353.2,96.74,1.011,80.6,9667,11.90,Normal operation
E1104,2024-03-18 13:23:00,70,12515,29.2,364.7,477,735.5,353.0,96.81,1.013,75.1,9884,11.65,Normal operation
E1105,2024-03-18 13:24:00,70,12481,29.2,364.5,481,734.6,352.6,96.73,0.951,77.5,10078,11.93,Normal operation
E1106,2024-03-18 14:25:00,70,12456,29.3,365.4,480,735.1,352.8,96.57,1.013,76.9,10122,12.53,Normal operation
E1107,2024-03-18 14:26:00,70,12461,29.3,365.3,481,733.2,351.9,96.35,0.956,79.0,10033,13.34,Normal operation
E1108,2024-03-18 15:27:00,70,12439,29.2,364.2,480,730.1,350.5,96.22,0.982,80.4,9645,13.77,Normal operation
E1109,2024-03-18 15:28:00,70,12440,29.2,364.6,476,732.0,351.4,96.37,0.990,80.5,9807,13.24,Normal operation
E1110,2024-03-18 15:29:00,70,12514,29.3,366.0,477,738.7,354.6,96.89,0.966,80.0,9802,11.39,Normal operation
E1111,2024-03-18 16:30:00,70,12454,29.3,365.7,480,733.0,351.8,96.21,0.956,77.2,10323,13.85,Normal operation
E1112,2024-03-18 16:31:00,70,12437,29.3,365.8,482,738.0,354.3,96.85,0.956,79.2,9945,11.51,Normal operation
E1113,2024-03-18 16:32:00,70,12470,29.3,365.9,476,737.5,354.0,96.75,0.960,77.9,9814,11.90,Normal operation
E1114,2024-03-18 17:33:00,70,12434,29.3,365.7,476,734.3,352.5,96.38,1.029,75.1,10444,13.23,Normal operation
E1115,2024-03-18 17:34:00,70,12473,29.3,365.0,483,732.9,351.8,96.38,0.963,79.0,10492,13.19,Normal operation
E1116,2024-03-18 18:35:00,70,12491,29.2,364.0,475,733.0,351.9,96.66,0.987,75.9,9929,12.16,Normal operation
E1117,2024-03-18 18:36:00,70,12461,29.2,364.2,476,729.9,350.4,96.20,1.004,79.0,10260,13.83,Normal operation
E1118,2024-03-18 18:37:00,70,12431,29.3,365.1,485,733.9,352.3,96.48,1.012,80.9,10168,12.84,Normal operation
E1119,2024-03-18 19:38:00,70,12520,29.3,365.2,479,737.1,353.8,96.87,1.019,79.0,10044,11.44,Normal operation
E1120,2024-03-18 19:39:00,70,12499,29.2,364.4,476,731.3,351.0,96.34,0.980,80.1,10155,13.34,Normal operation
E1121,2024-03-18 19:40:00,80,12450,33.5,417.8,475,837.1,401.8,96.19,0.960,87.6,10104,15.93,Normal operation
E1122,2024-03-18 20:41:00,80,12503,33.4,416.2,482,838.9,402.7,96.74,0.995,81.0,10410,13.57,Normal operation
E1123,2024-03-18 20:42:00,80,12437,33.4,416.7,475,839.3,402.9,96.67,0.950,84.4,10334,13.87,Normal operation
E1124,2024-03-18 21:43:00,80,12441,33.5,417.9,478,841.7,404.0,96.69,0.970,88.1,10250,13.85,Normal operation
E1125,2024-03-18 21:44:00,80,12513,33.4,416.3,479,837.3,401.9,96.55,0.957,88.8,10168,14.36,Normal operation
E1126,2024-03-18 21:45:00,80,12511,33.5,417.3,478,837.0,401.8,96.27,1.026,81.5,10057,15.56,Normal operation
E1127,2024-03-18 22:46:00,80,12487,33.4,417.1,485,836.6,401.6,96.28,0.973,87.6,10150,15.51,Normal operation
E1128,2024-03-18 22:47:00,80,12459,33.5,417.4,480,836.1,401.3,96.15,0.996,86.9,10161,16.06,Normal operation
E1129,2024-03-18 22:48:00,80,12421,33.5,417.5,477,837.7,402.1,96.31,0.960,85.4,9642,15.41,Normal operation
E1130,2024-03-18 23:49:00,80,12428,33.4,416.1,482,836.4,401.5,96.48,0.958,82.4,9897,14.65,Normal operation
E1131,2024-03-18 23:50:00,80,12500,33.5,417.3,478,836.3,401.4,96.20,1.021,87.0,9867,15.87,Normal operation
E1132,2024-03-18 24:51:00,80,12506,33.5,417.6,483,837.0,401.8,96.21,0.996,86.6,9883,15.82,Normal operation
E1133,2024-03-18 24:52:00,80,12469,33.5,417.9,484,839.3,402.9,96.40,0.953,82.8,9507,15.02,Normal operation
E1134,2024-03-18 24:53:00,80,12502,33.4,416.6,480,838.8,402.6,96.64,0.972,83.1,10324,13.99,Normal operation
E1135,2024-03-18 25:54:00,80,12460,33.5,417.8,481,842.1,404.2,96.74,1.005,87.0,10495,13.63,Normal operation
E1136,2024-03-18 25:55:00,80,12451,33.4,416.6,478,834.6,400.6,96.16,0.952,82.0,9919,16.00,Normal operation
E1137,2024-03-18 25:56:00,80,12456,33.4,416.2,480,837.3,401.9,96.56,0.980,87.8,9632,14.30,Normal operation
E1138,2024-03-18 26:57:00,80,12488,33.4,416.3,478,839.5,403.0,96.79,1.026,84.4,10298,13.36,Normal operation
E1139,2024-03-18 26:58:00,80,12475,33.4,416.3,475,839.5,402.9,96.79,1.026,85.3,10062,13.36,Normal operation
E1140,2024-03-18 27:59:00,80,12495,33.4,416.4,481,838.6,402.5,96.67,0.976,81.2,10493,13.88,Normal operation
E1141,2024-03-18 27:00:00,80,12487,33.5,417.8,484,837.3,401.9,96.20,1.023,84.1,9692,15.87,Normal operation
E1142,2024-03-18 27:01:00,80,12519,33.5,417.5,479,841.1,403.7,96.71,0.979,83.3,10049,13.74,Normal operation
E1143,2024-03-18 28:02:00,80,12466,33.4,417.0,482,835.5,401.0,96.18,0.964,87.5,9648,15.92,Normal operation
E1144,2024-03-18 28:03:00,80,12504,33.5,417.8,483,842.6,404.4,96.79,0.950,84.5,9659,13.40,Normal operation
E1145,2024-03-18 28:04:00,80,12435,33.5,417.2,481,836.7,401.6,96.26,0.954,84.2,9977,15.59,Normal operation
E1146,2024-03-18 29:05:00,80,12433,33.4,416.6,481,834.4,400.5,96.14,0.954,82.9,9945,16.10,Normal operation
E1147,2024-03-18 29:06:00,80,12455,33.4,416.2,480,837.5,402.0,96.58,0.979,84.6,9923,14.22,Normal operation
E1148,2024-03-18 30:07:00,80,12424,33.5,417.4,475,837.7,402.1,96.32,0.987,82.0,9751,15.35,Normal operation
E1149,2024-03-18 30:08:00,80,12458,33.4,416.6,483,836.8,401.7,96.41,0.959,86.1,10439,14.96,Normal operation
E1150,2024-03-18 30:09:00,80,12506,33.5,417.4,478,841.3,403.8,96.74,1.024,81.4,10168,13.61,Normal operation
E1151,2024-03-18 31:10:00,80,12420,33.4,416.7,479,840.0,403.2,96.76,1.020,82.6,10403,13.50,Normal operation
E1152,2024-03-18 31:11:00,80,12457,33.4,417.1,483,840.3,403.3,96.70,0.957,81.8,9557,13.76,Normal operation
E1153,2024-03-19 08:12:00,80,12420,33.4,416.4,480,833.9,400.3,96.13,0.993,87.8,9884,16.13,Normal operation
E1154,2024-03-19 08:13:00,80,12507,33.4,417.0,476,836.1,401.3,96.25,0.965,83.3,10182,15.62,Normal operation
E1155,2024-03-19 08:14:00,80,12489,33.4,416.2,478,834.6,400.6,96.25,0.986,81.3,10461,15.59,Normal operation
E1156,2024-03-19 09:15:00,80,12473,33.5,417.7,480,838.1,402.3,96.31,0.987,81.9,10033,15.39,Normal operation
E1157,2024-03-19 09:16:00,80,12446,33.5,417.9,477,840.8,403.6,96.58,0.956,82.8,9738,14.29,Normal operation
E1158,2024-03-19 09:17:00,80,12432,33.4,416.2,483,838.4,402.4,96.68,1.005,85.9,10015,13.82,Normal operation
E1159,2024-03-19 10:18:00,80,12456,33.4,416.9,479,835.2,400.9,96.17,0.989,88.3,10024,15.97,Normal operation
E1160,2024-03-19 10:19:00,80,12510,33.4,416.6,478,837.6,402.1,96.50,1.001,86.9,9577,14.57,Normal operation
E1161,2024-03-19 10:20:00,80,12469,33.5,417.8,481,837.3,401.9,96.19,1.009,85.7,9663,15.91,Normal operation
E1162,2024-03-19 11:21:00,80,12451,33.5,417.6,483,838.6,402.5,96.40,1.011,86.5,10023,15.03,Normal operation
E1163,2024-03-19 11:22:00,80,12451,33.4,416.6,478,840.2,403.3,96.80,0.987,86.9,9649,13.35,Normal operation
E1164,2024-03-19 12:23:00,80,12420,33.4,417.0,482,840.2,403.3,96.70,0.962,86.9,9898,13.75,Normal operation
E1165,2024-03-19 12:24:00,80,12438,33.4,416.8,482,835.5,401.1,96.23,1.008,81.2,10479,15.71,Normal operation
E1166,2024-03-19 12:25:00,80,12462,33.4,416.2,483,838.4,402.5,96.69,0.993,82.5,9923,13.77,Normal operation
E1167,2024-03-19 13:26:00,80,12519,33.4,416.7,481,834.8,400.7,96.15,0.985,88.4,9604,16.04,Normal operation
E1168,2024-03-19 13:27:00,80,12514,33.5,417.3,482,834.9,400.7,96.04,1.002,87.9,10278,16.53,Normal operation
E1169,2024-03-19 13:28:00,80,12446,33.5,417.9,476,838.5,402.5,96.31,0.986,83.7,10340,15.43,Normal operation
E1170,2024-03-19 14:29:00,80,12469,33.4,417.0,483,840.8,403.6,96.78,0.953,87.8,10162,13.44,Normal operation
E1171,2024-03-19 14:30:00,80,12517,33.4,417.1,479,837.1,401.8,96.34,0.989,86.4,10451,15.28,Normal operation
E1172,2024-03-19 15:31:00,80,12491,33.5,417.4,485,841.1,403.7,96.73,0.993,85.3,9697,13.63,Normal operation
E1173,2024-03-19 15:32:00,80,12446,33.5,417.4,479,835.6,401.1,96.09,1.010,83.6,10300,16.34,Normal operation
E1174,2024-03-19 15:33:00,80,12494,33.4,416.4,480,835.9,401.3,96.37,0.960,87.4,9598,15.12,Normal operation
E1175,2024-03-19 16:34:00,80,12497,33.4,416.8,482,840.6,403.5,96.81,0.987,81.8,9865,13.32,Normal operation
E1176,2024-03-19 16:35:00,80,12456,33.4,416.9,484,840.3,403.3,96.74,0.992,84.3,9991,13.59,Normal operation
E1177,2024-03-19 16:36:00,80,12448,33.5,418.0,483,842.1,404.2,96.70,1.020,82.6,9822,13.80,Normal operation
E1178,2024-03-19 17:37:00,80,12475,33.5,417.2,484,837.3,401.9,96.33,1.027,84.0,10145,15.31,Normal operation
E1179,2024-03-19 17:38:00,80,12438,33.5,417.6,482,840.1,403.2,96.56,1.029,84.3,9643,14.37,Normal operation
E1180,2024-03-19 18:39:00,80,12427,33.4,416.1,476,832.6,399.6,96.04,0.999,84.8,10459,16.46,Normal operation
E1181,2024-03-19 18:40:00,80,12449,33.4,416.3,485,836.7,401.6,96.46,0.987,83.2,9971,14.73,Normal operation
E1182,2024-03-19 18:41:00,80,12430,33.4,416.1,484,833.2,399.9,96.11,0.999,87.1,9733,16.19,Normal operation
E1183,2024-03-19 19:42:00,80,12437,33.5,417.5,483,842.0,404.1,96.79,0.989,83.1,9772,13.41,Normal operation
E1184,2024-03-19 19:43:00,80,12515,33.4,416.5,483,839.2,402.8,96.72,0.951,83.8,10167,13.67,Normal operation
E1185,2024-03-19 19:44:00,80,12469,33.4,417.1,477,835.6,401.1,96.16,1.029,85.1,10433,16.02,Normal operation
E1186,2024-03-19 20:45:00,80,12495,33.4,416.7,477,836.0,401.3,96.30,1.009,88.0,10270,15.43,Normal operation
E1187,2024-03-19 20:46:00,80,12450,33.5,417.4,480,839.8,403.1,96.58,0.964,82.6,9710,14.28,Normal operation
E1188,2024-03-19 21:47:00,80,12477,33.5,417.7,484,841.4,403.9,96.68,1.018,82.3,10148,13.88,Normal operation
E1189,2024-03-19 21:48:00,80,12508,33.4,417.0,475,834.5,400.6,96.07,1.019,82.2,9596,16.37,Normal operation
E1190,2024-03-19 21:49:00,80,12461,33.5,417.8,484,842.0,404.1,96.73,0.974,81.2,10154,13.65,Normal operation
E1191,2024-03-19 22:50:00,80,12433,33.5,417.5,477,841.4,403.9,96.74,0.963,83.6,10245,13.60,Normal operation
E1192,2024-03-19 22:51:00,80,12471,33.4,416.0,478,838.6,402.5,96.76,0.986,82.5,10473,13.50,Normal operation
E1193,2024-03-19 22:52:00,80,12460,33.5,417.2,481,838.8,402.6,96.51,0.959,81.1,9855,14.58,Normal operation
E1194,2024-03-19 23:53:00,80,12476,33.4,416.5,479,837.6,402.1,96.54,1.028,83.2,10088,14.40,Normal operation
E1195,2024-03-19 23:54:00,80,12507,33.4,416.5,482,835.0,400.8,96.24,0.997,87.3,10267,15.67,Normal operation
E1196,2024-03-19 24:55:00,80,12447,33.4,416.3,478,839.7,403.0,96.82,0.971,88.6,9545,13.23,Normal operation
E1197,2024-03-19 24:56:00,80,12454,33.4,416.5,479,839.8,403.1,96.79,0.985,85.9,10244,13.38,Normal operation
E1198,2024-03-19 24:57:00,80,12503,33.5,417.4,479,835.4,401.0,96.08,0.958,81.2,9543,16.38,Normal operation
E1199,2024-03-19 25:58:00,80,12449,33.4,416.8,481,838.6,402.5,96.57,0.974,87.5,10300,14.29,Normal operation
E1200,2024-03-19 25:59:00,80,12450,33.4,416.4,482,838.7,402.6,96.67,0.988,86.4,9530,13.85,Normal operation
E1201,2024-03-19 25:00:00,80,12490,33.4,416.4,480,839.5,402.9,96.78,1.021,87.7,10412,13.41,Normal operation
E1202,2024-03-19 26:01:00,80,12509,33.4,416.4,482,834.5,400.5,96.18,1.027,87.7,10143,15.90,Normal operation
E1203,2024-03-19 26:02:00,80,12427,33.4,416.6,478,840.0,403.2,96.77,0.961,84.6,9594,13.44,Normal operation
E1204,2024-03-19 27:03:00,80,12506,33.5,417.8,485,840.3,403.3,96.54,0.960,88.5,10388,14.45,Normal operation
E1205,2024-03-19 27:04:00,80,12517,33.4,416.2,479,839.3,402.9,96.80,0.962,81.6,9724,13.30,Normal operation
E1206,2024-03-19 27:05:00,80,12463,33.4,416.0,484,833.0,399.9,96.11,0.970,88.3,10311,16.19,Normal operation
E1207,2024-03-19 28:06:00,80,12486,33.5,417.3,480,837.8,402.1,96.37,1.026,85.7,9585,15.14,Normal operation
E1208,2024-03-19 28:07:00,80,12457,33.5,417.4,475,835.2,400.9,96.04,1.009,88.7,10496,16.51,Normal operation
E1209,2024-03-19 28:08:00,80,12428,33.4,416.1,479,834.7,400.6,96.28,0.985,88.3,9839,15.50,Normal operation
E1210,2024-03-19 29:09:00,80,12520,33.5,417.7,475,839.6,403.0,96.48,0.990,83.2,10213,14.69,Normal operation
E1211,2024-03-19 29:10:00,80,12444,33.5,417.8,483,842.1,404.2,96.76,1.000,86.6,10492,13.54,Normal operation
E1212,2024-03-19 30:11:00,80,12471,33.5,417.6,484,838.7,402.6,96.42,1.015,88.2,9886,14.96,Normal operation
E1213,2024-03-19 30:12:00,80,12470,33.4,416.3,482,834.2,400.4,96.19,1.022,83.3,10112,15.85,Normal operation
E1214,2024-03-19 30:13:00,80,12474,33.5,417.6,479,839.1,402.8,96.46,1.024,81.7,9552,14.80,Normal operation
E1215,2024-03-19 31:14:00,80,12426,33.5,417.3,479,837.8,402.2,96.38,0.953,83.3,10283,15.11,Normal operation
E1216,2024-03-19 31:15:00,80,12499,33.4,416.4,479,834.6,400.6,96.22,0.982,84.3,9528,15.76,Normal operation
E1217,2024-03-20 08:16:00,80,12473,33.5,417.2,477,838.7,402.6,96.49,0.958,87.3,10209,14.63,Normal operation
E1218,2024-03-20 08:17:00,80,12502,33.5,417.4,475,836.0,401.3,96.13,0.984,81.7,9733,16.17,Normal operation
E1219,2024-03-20 08:18:00,80,12497,33.4,416.2,478,836.0,401.3,96.42,1.030,86.6,10376,14.89,Normal operation
E1220,2024-03-20 09:19:00,80,12506,33.4,416.0,480,837.7,402.1,96.65,0.983,84.8,9682,13.93,Normal operation
E1221,2024-03-20 09:20:00,80,12498,33.5,417.9,479,839.2,402.8,96.39,0.965,81.8,10030,15.07,Normal operation
E1222,2024-03-20 09:21:00,80,12519,33.5,417.6,484,837.8,402.2,96.31,0.973,87.6,10095,15.42,Normal operation
E1223,2024-03-20 10:22:00,80,12499,33.4,416.6,483,840.2,403.3,96.80,1.005,82.1,10041,13.31,Normal operation
E1224,2024-03-20 10:23:00,80,12428,33.5,417.6,485,835.8,401.2,96.08,0.997,83.0,10191,16.39,Normal operation
E1225,2024-03-20 10:24:00,80,12509,33.5,417.4,480,835.9,401.2,96.13,1.003,83.7,10334,16.17,Normal operation
E1226,2024-03-20 11:25:00,80,12438,33.5,417.5,481,837.2,401.8,96.25,1.004,81.6,10450,15.67,Normal operation
E1227,2024-03-20 11:26:00,80,12424,33.4,416.2,484,834.9,400.8,96.28,0.953,81.9,9564,15.49,Normal operation
E1228,2024-03-20 12:27:00,80,12471,33.4,416.4,484,833.9,400.3,96.13,0.980,83.4,9804,16.11,Normal operation
E1229,2024-03-20 12:28:00,80,12458,33.5,417.3,483,841.7,404.0,96.81,0.980,88.3,10397,13.30,Normal operation
E1230,2024-03-20 12:29:00,80,12451,33.5,417.5,478,839.2,402.8,96.49,0.982,86.5,10130,14.66,Normal operation
E1231,2024-03-20 13:30:00,80,12500,33.4,416.3,483,839.4,402.9,96.79,0.980,86.3,10122,13.35,Normal operation
E1232,2024-03-20 13:31:00,80,12461,33.5,418.0,482,838.7,402.6,96.31,1.010,85.2,10134,15.41,Normal operation
E1233,2024-03-20 13:32:00,80,12443,33.5,417.9,482,842.8,404.6,96.81,0.955,87.0,10096,13.34,Normal operation
E1234,2024-03-20 14:33:00,80,12504,33.4,416.4,476,833.9,400.3,96.12,1.023,81.3,10497,16.14,Normal operation
E1235,2024-03-20 14:34:00,80,12496,33.4,416.9,483,835.9,401.3,96.24,0.963,81.9,9798,15.68,Normal operation
E1236,2024-03-20 15:35:00,80,12428,33.5,417.6,481,841.1,403.7,96.69,0.981,87.6,9946,13.81,Normal operation
E1237,2024-03-20 15:36:00,80,12432,33.4,417.1,482,839.4,402.9,96.60,0.964,85.5,9877,14.20,Normal operation
E1238,2024-03-20 15:37:00,80,12511,33.5,417.2,478,841.3,403.8,96.80,0.991,81.4,9659,13.35,Normal operation
E1239,2024-03-20 16:38:00,80,12502,33.5,417.5,480,836.3,401.4,96.16,1.004,87.5,10387,16.04,Normal operation
E1240,2024-03-20 16:39:00,80,12512,33.5,417.4,475,838.9,402.7,96.48,0.956,83.8,10076,14.69,Normal operation
E1241,2024-03-20 16:40:00,80,12430,33.4,416.1,477,833.9,400.3,96.19,0.973,82.7,10178,15.84,Normal operation
E1242,2024-03-20 17:41:00,80,12509,33.4,416.3,480,835.3,400.9,96.32,1.010,84.6,10178,15.33,Normal operation
E1243,2024-03-20 17:42:00,80,12476,33.4,416.6,485,840.1,403.3,96.80,1.008,83.7,10355,13.33,Normal operation
E1244,2024-03-20 18:43:00,80,12500,33.5,417.8,484,839.2,402.8,96.43,1.003,85.8,10000,14.92,Normal operation
E1245,2024-03-20 18:44:00,80,12427,33.4,416.6,480,834.3,400.5,96.14,1.004,86.6,9526,16.09,Normal operation
E1246,2024-03-20 18:45:00,80,12475,33.4,416.0,478,833.4,400.0,96.16,0.956,86.9,10205,15.98,Normal operation
E1247,2024-03-20 19:46:00,80,12490,33.4,416.8,479,837.3,401.9,96.42,0.990,82.1,10092,14.93,Normal operation
E1248,2024-03-20 19:47:00,80,12511,33.4,416.5,480,840.0,403.2,96.79,0.986,82.7,10245,13.36,Normal operation
E1249,2024-03-20 19:48:00,80,12477,33.5,417.9,480,842.0,404.2,96.71,1.015,84.9,10075,13.76,Normal operation
E1250,2024-03-20 20:49:00,80,12441,33.5,417.6,484,837.2,401.9,96.23,0.986,81.3,9901,15.74,Normal operation
E1251,2024-03-20 20:50:00,80,12515,33.4,416.9,481,834.9,400.7,96.13,1.011,88.1,10388,16.13,Normal operation
E1252,2024-03-20 21:51:00,80,12517,33.4,416.1,484,835.1,400.8,96.34,1.029,84.0,10150,15.24,Normal operation
E1253,2024-03-20 21:52:00,80,12445,33.5,417.5,484,839.4,402.9,96.50,0.962,88.0,10145,14.62,Normal operation
E1254,2024-03-20 21:53:00,80,12449,33.5,417.6,481,841.9,404.1,96.77,0.975,83.4,10175,13.50,Normal operation
E1255,2024-03-20 22:54:00,80,12455,33.4,416.7,478,838.2,402.3,96.56,0.952,85.9,10177,14.35,Normal operation
E1256,2024-03-20 22:55:00,80,12436,33.4,417.0,479,836.8,401.7,96.33,0.953,85.6,9998,15.32,Normal operation
E1257,2024-03-20 22:56:00,80,12431,33.4,416.2,481,832.6,399.6,96.03,1.001,86.0,9526,16.52,Normal operation
E1258,2024-03-20 23:57:00,80,12510,33.5,417.9,482,839.4,402.9,96.42,0.969,81.4,10248,14.96,Normal operation
E1259,2024-03-20 23:58:00,80,12476,33.4,417.0,479,838.8,402.6,96.55,0.966,82.3,10124,14.37,Normal operation
E1260,2024-03-20 24:59:00,80,12515,33.4,416.4,477,835.7,401.1,96.33,0.950,87.7,10455,15.27,Normal operation
E1261,2024-03-20 24:00:00,80,12504,33.5,417.9,479,839.9,403.2,96.48,1.008,84.1,10044,14.71,Normal operation
E1262,2024-03-20 24:01:00,80,12516,33.5,417.2,485,839.9,403.1,96.62,0.956,83.4,9649,14.09,Normal operation
E1263,2024-03-20 25:02:00,80,12459,33.4,416.7,484,834.7,400.7,96.16,1.002,82.4,9796,16.00,Normal operation
E1264,2024-03-20 25:03:00,80,12492,33.4,416.1,476,836.9,401.7,96.53,1.003,88.6,9945,14.42,Normal operation
E1265,2024-03-20 25:04:00,80,12502,33.4,416.1,484,834.8,400.7,96.30,0.999,88.4,10273,15.39,Normal operation
E1266,2024-03-20 26:05:00,80,12460,33.5,417.8,475,842.7,404.5,96.81,1.025,83.1,10390,13.35,Normal operation
E1267,2024-03-20 26:06:00,80,12483,33.4,416.9,478,840.3,403.4,96.76,1.021,87.5,9999,13.52,Normal operation
E1268,2024-03-20 27:07:00,80,12488,33.4,416.9,478,837.6,402.1,96.44,1.030,86.2,10362,14.84,Normal operation
E1269,2024-03-20 27:08:00,80,12504,33.4,416.5,484,837.2,401.9,96.48,0.983,81.9,10001,14.65,Normal operation
E1270,2024-03-20 27:09:00,80,12434,33.5,417.2,477,839.7,403.1,96.62,0.963,87.3,10219,14.11,Normal operation
E1271,2024-03-20 28:10:00,80,12480,33.4,417.1,482,840.2,403.3,96.69,0.993,83.9,10223,13.80,Normal operation
E1272,2024-03-20 28:11:00,80,12464,33.4,416.6,477,837.4,401.9,96.49,0.968,87.3,10126,14.64,Normal operation
E1273,2024-03-20 28:12:00,80,12500,33.4,416.9,478,837.8,402.2,96.46,1.029,81.0,10480,14.77,Normal operation
E1274,2024-03-20 29:13:00,80,12509,33.4,416.6,483,838.0,402.3,96.55,0.959,82.6,9720,14.35,Normal operation
E1275,2024-03-20 29:14:00,80,12434,33.5,417.4,484,838.9,402.6,96.46,0.972,82.4,9742,14.76,Normal operation
E1276,2024-03-20 30:15:00,80,12472,33.5,417.5,479,838.4,402.4,96.40,0.956,85.5,9851,15.04,Normal operation
E1277,2024-03-20 30:16:00,80,12459,33.4,416.5,475,838.5,402.5,96.64,1.024,86.1,9584,14.00,Normal operation
E1278,2024-03-20 30:17:00,80,12421,33.5,418.0,484,837.2,401.8,96.14,0.994,85.7,10149,16.11,Normal operation
E1279,2024-03-20 31:18:00,80,12442,33.5,417.8,482,836.5,401.5,96.11,0.981,81.3,10259,16.27,Normal operation
E1280,2024-03-20 31:19:00,80,12468,33.4,417.1,478,840.8,403.6,96.76,0.997,87.4,9505,13.50,Normal operation
E1281,2024-03-21 08:20:00,90,12465,37.6,468.9,476,937.8,450.1,96.00,0.992,94.1,10367,18.77,High load test
